price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_built
386900,3,1,1330,10500,1,3,7,960,1963
479000,3,1,1340,13750,1,4,7,1340,1955
525000,3,3,2200,4544,2,3,8,2200,2000
272000,4,2,2520,10890,1,3,7,1260,1979
517000,4,1,1180,13500,2,3,7,1180,1950
615000,3,2,2660,7800,1,4,8,1330,1951
439000,3,2,1250,7030,1,3,7,1250,1965
716000,3,3,2270,7866,1,4,10,2270,1988
308000,2,1,1080,6250,1,4,7,1080,1942
800000,3,2,1620,4500,2,4,8,1620,1926
575000,3,2,940,5000,1,3,7,880,1941
219950,3,2,1620,9310,1,4,7,1620,1967
770000,4,3,2350,8001,2,4,8,2350,1987
424950,3,2,2090,7505,1,3,7,2090,1967
387000,3,2,1760,45133,2,3,7,1760,1984
790000,4,2,2050,10920,1,3,8,1450,1974
156000,2,1,600,4000,1,3,5,600,1933
580000,2,1,2540,7000,1,5,8,1320,1942
490000,4,2,2090,10869,2,3,8,2090,1970
950000,5,3,2700,3650,2,3,9,2070,1926
400000,2,3,1410,1281,2,3,8,1090,2008
325000,2,3,1170,1638,2,3,8,1170,2008
365000,4,3,2540,6688,2,3,9,2540,2002
255000,3,2,2190,6000,2,4,7,2190,1920
985000,5,4,3890,13261,2,3,9,2870,1984
595000,4,3,2030,10722,1,3,7,1100,1967
427500,3,1,1350,7085,1,5,7,1350,1944
728000,3,2,1940,4000,2,3,8,1310,1915
549950,2,1,1260,4000,1,3,7,1000,1940
650000,3,2,2800,10501,1,3,7,1400,1954
1125000,5,3,3080,13394,1,4,9,2230,1968
203000,3,1,840,6500,1,5,6,840,1969
311000,2,1,860,3300,1,5,6,860,1903
387500,6,2,2400,7684,1,3,6,1200,1932
370000,4,2,1640,7200,1,3,7,1640,1963
228000,2,1,1060,6100,1,3,6,1060,1951
740000,2,2,2080,4800,1,5,7,1080,1923
200000,4,2,2090,6630,1,3,7,1070,1974
660000,3,1,1240,3500,1,4,7,1240,1927
275000,4,2,2030,8426,2,3,7,2030,1944
708000,2,1,1120,5250,1,3,7,950,1938
280000,3,3,1270,9675,2,3,8,1270,1993
325000,4,3,2260,5702,2,3,8,2260,2002
495000,3,3,1780,47480,2,3,7,1780,1995
691000,2,2,1780,3810,2,3,7,980,1922
2288000,4,3,4080,18362,2,4,11,4080,1983
329500,3,3,2120,22482,1,5,7,1360,1979
348000,3,3,2060,7458,2,3,9,2060,1989
425000,2,1,1670,6212,1,4,7,1670,1947
210000,3,1,1080,21043,1,3,6,1080,1942
285000,2,1,1210,4895,1,3,6,710,1951
222000,3,1,990,8840,1,3,6,990,1966
200000,4,3,1720,9600,1,3,7,1120,1961
247500,3,2,1530,8749,1,3,7,1530,1995
1500000,4,6,6550,217374,1,3,11,5400,2006
190000,3,2,1100,9452,1,3,6,1100,1942
975000,4,3,3020,4950,2,4,9,2020,1921
1130000,4,3,3180,4649,2,4,9,2070,1925
283200,4,2,1830,12540,1,4,8,1130,1958
650000,3,3,2540,8073,1,4,8,1880,1937
449500,3,2,1770,6610,1,4,7,960,1954
400000,3,2,1470,6682,1,3,7,1470,1987
89950,1,1,570,4080,1,3,5,570,1942
158800,3,1,960,8291,1,3,6,960,1950
870000,4,3,2940,7108,2,3,9,2220,2011
196000,3,2,1000,18568,1,3,6,1000,1989
850000,3,2,2450,8603,1,5,8,1340,1940
775000,4,3,3310,5101,2,3,9,3310,2005
483500,3,3,1670,4308,2,3,8,1670,2001
387000,3,2,1620,21929,2,3,7,1620,1990
900000,3,3,2990,30869,2,3,10,2990,1951
336000,3,2,1240,5000,1,3,7,1240,1964
415000,2,1,670,6000,1,5,6,670,1949
380000,0,0,1470,979,3,3,8,1470,2006
350000,3,2,1320,4400,1,3,6,1320,1909
1320000,4,5,6110,10369,2,3,11,6110,2005
765000,3,2,2440,5800,1,4,8,1320,1945
527000,4,3,2900,6736,2,3,8,2900,2013
524000,4,3,2310,5000,2,5,8,1480,1908
448000,2,1,1110,5413,1,3,6,890,1937
775000,4,3,4100,241322,2,3,9,2500,1981
176500,3,1,930,9900,2,4,5,930,1910
750000,4,2,2420,11120,1,4,8,1620,1952
1265000,4,2,2870,6000,1,5,8,1730,1951
250000,3,1,1480,6750,1,3,7,1480,1958
759000,3,3,1960,6390,2,5,8,1960,1900
640000,3,2,1470,4640,2,4,7,1470,1926
990000,3,3,2460,4182,2,5,8,2100,1910
395000,4,2,1960,7945,1,4,7,980,1946
275000,2,2,1160,1103,2,3,7,890,2006
390000,3,3,1910,4755,2,3,8,1910,1997
752500,5,3,2720,4680,2,4,8,1710,1913
450000,2,1,1020,5000,2,4,6,1020,1906
473000,2,1,900,5100,1,4,7,900,1909
178500,3,2,1120,10450,1,3,7,1120,1973
485000,3,3,2340,59058,1,3,8,2340,1985
215000,3,2,1410,8415,1,4,7,780,1982
589000,4,2,1920,4862,1,5,7,1060,1919
325000,4,2,1370,9993,1,3,6,1370,1918
580000,3,3,1590,1937,3,3,8,1590,2004
181100,4,2,1850,7500,1,3,7,1850,1954
345000,3,2,1430,4200,1,4,7,830,1908
781000,3,2,1940,8729,1,3,8,1460,1960
402500,4,1,1270,3630,2,3,7,1270,1903
426000,3,2,1380,7200,1,3,7,1080,1948
389000,3,3,1720,4515,2,3,7,1720,2005
670000,6,3,4050,36171,2,4,8,2620,1970
1506000,4,3,3660,5800,3,3,10,3360,1909
288400,3,2,1870,3230,2,3,7,1870,1997
700000,4,2,2230,4635,2,5,7,1510,1908
830000,4,3,2020,6000,1,3,8,1220,1968
1899000,2,3,3690,32044,2,3,12,3690,1989
350500,2,1,1450,6380,1,3,7,1450,1967
431000,3,2,1630,9000,1,4,7,1630,1956
485000,3,3,1840,8250,1,3,8,1340,1958
780000,3,2,1620,7500,1,4,8,1620,1949
720000,2,2,1840,9000,1,3,8,1340,1957
415000,3,1,1360,73616,1,3,7,1360,1971
480000,4,1,2080,5500,1,3,7,1040,1941
452250,4,2,2550,10000,1,4,7,1560,1979
316000,3,3,2550,8170,2,3,8,2550,1985
700000,2,1,1160,17635,1,3,6,1160,1945
285000,4,2,1760,5500,1,3,7,780,1925
575000,3,2,1720,4050,1,5,7,860,1906
590000,3,2,2300,12430,1,4,8,1580,1960
587500,4,2,2500,20868,1,3,8,1600,1956
364000,4,2,1750,10270,2,4,8,1750,1968
490000,3,3,1890,10190,2,3,8,1890,1986
410000,3,2,1800,36704,1,4,8,1360,1978
520000,3,3,2160,4297,2,3,9,2160,1999
389000,3,1,1380,6591,1,4,7,1380,1947
450000,2,1,1180,6000,1,3,7,1180,1910
325000,3,3,2550,4240,2,3,7,2550,2006
660000,2,1,1070,5000,1,3,7,1070,1924
850000,3,2,2870,8170,2,3,10,2250,1995
285000,3,3,1940,9874,2,3,7,1940,1990
395000,2,1,870,3121,1,4,7,870,1923
440000,3,2,1550,2401,2,3,7,1550,1996
249000,3,2,1400,5648,2,5,6,1400,1917
635000,3,2,1210,4400,2,4,8,1210,1930
515000,3,3,3430,48993,2,3,9,3430,2001
1400000,3,3,3020,6073,2,4,9,3020,1954
200000,2,1,950,8100,1,3,6,950,1955
1135000,4,3,3370,8103,1,3,9,1970,1970
445000,4,1,1460,4600,1,3,6,780,1946
555000,3,2,1740,4200,2,4,7,1640,1920
537000,4,2,1720,6413,1,4,7,860,1950
315000,3,2,1480,7500,1,4,7,1480,1968
805000,5,3,3320,7266,2,3,9,3320,2000
414000,4,3,3490,9030,2,4,8,3490,1969
375000,2,2,1160,1648,2,3,7,1160,2002
401000,4,2,3010,12523,1,3,8,1780,1952
210000,3,1,1030,4583,1,3,7,1030,1967
365000,2,1,980,5110,1,4,7,780,1939
178000,5,2,1990,18200,1,3,7,1990,1960
710000,2,1,1790,4000,1,4,7,1040,1923
255000,2,1,810,7980,1,1,6,810,1928
528000,5,2,2940,38009,1,3,8,1700,1977
537000,4,4,4883,26040,2,3,10,3859,2006
442000,4,2,1360,6110,1,3,7,1010,1955
375000,3,2,1370,19550,1,3,7,1370,1978
637250,4,3,2120,3220,2,3,9,2120,2005
427500,3,2,1240,7200,1,5,7,1240,1942
700000,4,3,2770,89298,2,3,8,2770,2004
680000,3,2,1660,5750,1,4,7,1080,1909
393820,2,2,1170,8251,1,3,7,1170,1941
525000,4,3,2470,7200,1,5,7,1350,1940
505000,2,2,1310,3816,1,2,7,1110,1929
555565,3,2,1670,11337,1,4,7,1670,1959
650000,3,2,1660,10819,1,4,7,1240,1942
632500,5,3,3500,7254,2,3,8,2760,2005
269000,3,3,1440,3800,2,3,7,1440,2005
405000,4,3,2360,7716,1,3,7,1390,1978
845000,3,4,3460,15745,2,3,10,3460,1986
234000,3,1,1750,8820,1,4,7,1750,1961
638000,4,2,1470,4236,2,4,7,1470,1946
290000,3,2,1710,10950,1,3,7,1060,1967
262000,1,1,520,12981,1,5,3,520,1920
270000,4,3,2350,5835,2,3,8,2350,2003
875000,4,2,2380,4876,2,4,9,2240,1948
299000,3,2,1920,7840,2,4,8,1920,1982
551000,3,1,1580,6000,1,5,7,1580,1947
350000,3,3,3070,5280,2,3,7,2360,1950
1901000,3,3,2660,13367,2,3,10,2660,1992
511718,2,2,1700,5000,1,3,6,850,1915
965000,4,3,5010,49222,2,5,9,3710,1978
475000,4,2,2680,4673,2,3,7,2680,1999
1062000,4,3,2720,4000,2,5,8,1840,1928
252000,2,1,940,15450,1,4,6,940,1926
580000,6,3,3596,13700,1,5,8,1798,1964
374950,2,2,1240,1172,2,3,8,1000,2008
739000,5,4,4660,9900,2,4,9,2600,1979
271000,4,2,1710,7200,1,5,7,910,1975
230000,2,1,930,7550,1,3,6,930,1986
210000,3,2,1430,9150,1,3,7,1070,1984
350000,3,3,1650,5700,2,4,7,1650,1988
491500,3,2,1560,12000,1,4,7,1110,1968
325000,3,3,1870,9825,1,4,7,1250,1994
190000,3,2,1320,7625,1,3,7,1320,1987
658600,4,2,1400,4690,2,4,7,1400,1945
299950,3,2,1940,8951,1,3,7,1300,1958
464000,5,2,2000,3000,2,3,6,1200,1931
308000,3,1,1640,18144,2,3,6,1640,1942
625000,3,1,1020,7650,1,3,6,1020,1919
240000,3,2,1630,9450,1,4,7,1080,1977
530000,4,3,2940,35996,2,3,9,2940,1995
1000000,5,5,2120,8944,2,5,8,2120,1939
439000,1,1,790,2400,1,3,7,790,1918
575000,4,2,2020,6200,1,4,6,1010,1948
418000,3,2,1530,7238,1,3,7,1530,1959
1208000,4,4,3250,10949,2,4,9,2940,1930
1100000,4,4,2930,3200,2,5,9,2130,1925
1900000,3,4,3150,8550,2,3,10,3150,2007
580000,3,3,2180,40278,2,3,9,2180,1985
380000,2,1,1040,7372,1,5,7,840,1939
256000,3,1,880,5375,1,4,5,880,1924
349950,3,1,1400,7066,1,3,8,1400,1957
691500,4,3,2600,7200,2,3,7,2600,1962
556000,3,2,1590,2500,2,4,7,1190,1908
218000,3,2,1610,7084,1,4,8,1280,1968
425000,4,2,1390,4500,2,5,7,1390,1908
935000,3,3,3710,38509,2,3,10,3710,1998
732000,4,2,2360,11300,1,4,9,2360,1974
805500,3,1,1440,10330,1,4,7,1440,1952
507250,3,2,1400,5750,1,3,6,1100,1915
800000,4,3,4600,67369,2,3,10,4600,1990
600000,3,2,2100,8276,2,4,8,2100,1979
627800,4,2,2010,12044,1,3,9,2010,1982
660000,2,2,2550,6000,2,5,7,1860,1902
153503,2,3,1240,3649,2,3,7,1240,1986
456500,3,2,2090,9163,1,3,7,1460,1975
1306000,5,3,2770,8100,2,3,9,2770,2002
843500,3,3,3560,11448,2,3,11,3560,1997
625000,3,1,1240,4080,1,3,7,1240,1925
527000,2,2,1640,4080,1,3,7,840,1921
1965000,5,4,3940,13738,2,4,9,3940,1951
1003000,5,3,3150,50094,2,4,9,3150,1969
855000,4,3,2550,5300,2,3,8,1720,1908
725000,4,3,3940,27591,2,3,9,3440,2000
315000,1,1,580,7200,1,3,6,580,2000
180000,3,2,1330,16000,1,3,7,1330,1978
700000,2,1,930,5000,1,3,7,930,1926
476500,3,1,1060,8625,2,4,7,1060,1962
193000,3,2,1180,9048,1,3,7,1180,1960
295000,4,3,1850,6663,2,3,7,1850,1990
363000,2,1,820,4880,1,4,6,820,1925
875000,4,3,3600,21794,2,4,11,3600,1990
257200,3,2,1850,8250,1,4,7,1150,1952
555000,3,2,2240,11250,1,3,8,2240,1968
380000,3,2,1860,15559,2,4,7,1860,1963
282000,4,3,2390,7330,2,3,7,2390,1989
545000,4,3,2040,6034,2,3,7,2040,1990
550000,3,2,1900,5000,2,3,7,1640,1926
921500,3,2,1900,5000,2,3,7,1640,1926
885000,3,2,2200,2880,2,5,7,1440,1904
820000,4,2,2280,6660,2,3,8,1960,1940
289000,3,1,1090,7315,1,5,6,1090,1981
334000,1,1,670,5750,1,3,7,670,1942
206000,3,1,1050,5233,1,5,5,1050,1906
491950,3,2,2090,10733,1,3,7,1440,1958
430000,3,3,2030,7770,2,3,8,2030,2003
208000,3,2,1250,7995,1,4,7,1250,1980
245000,4,2,2600,6390,1,3,8,1390,1978
426000,2,1,640,2500,1,4,6,640,1918
400000,3,3,2120,3742,2,3,7,2120,2006
553000,3,1,1330,5100,1,3,7,900,1942
296000,2,1,750,4680,1,3,5,750,1948
428000,3,3,2230,32660,1,4,8,2230,1977
325000,4,3,1890,6156,1,3,7,980,1980
294000,2,1,820,6366,1,5,6,820,1952
410000,3,2,1880,8424,1,4,7,1380,1977
590000,4,4,2360,57514,2,4,8,2360,1939
445000,3,2,1850,4050,2,4,7,1850,1985
921000,4,3,2310,5362,2,4,8,2010,1928
496000,3,2,2520,37616,1,3,8,2520,1955
95000,2,1,800,8550,1,3,7,800,1947
359000,4,2,1580,6396,1,4,6,790,1945
452500,3,3,2430,88426,1,4,7,1570,1985
555000,4,2,2350,6200,2,4,7,1410,1946
549900,5,3,3800,42316,2,4,9,3800,1984
569000,5,3,3670,10583,1,5,8,2060,1952
318500,4,2,1780,7350,1,5,7,900,1974
487028,2,2,1295,1093,2,3,9,1105,2007
240000,3,1,1350,7560,1,4,7,950,1959
253000,3,2,1440,9806,1,3,7,1440,1965
380000,5,2,1320,38125,1,4,7,1120,1947
250000,2,1,700,16828,1,4,6,700,1958
368500,2,2,2510,19141,2,3,9,2510,1977
340000,3,1,3180,27586,1,3,8,1400,1969
400000,2,1,910,4000,1,3,7,910,1918
835000,3,2,1570,4625,2,5,8,1570,1927
299000,3,3,2450,7062,2,3,8,2450,1993
1675000,6,2,4910,6600,3,5,10,3580,1910
265000,3,2,1570,5706,1,3,7,1570,1998
437500,4,3,2680,7513,2,3,8,2680,1998
865000,3,2,2090,4725,2,3,7,1610,1947
626000,3,2,2150,7200,1,3,8,2150,1988
247300,2,2,1140,1118,2,3,7,1040,2009
2075000,4,4,4230,20377,2,3,11,4230,1997
425000,3,1,1790,6000,2,2,8,1790,1937
905000,5,4,3100,10200,1,3,9,1660,1970
641250,3,3,2220,2550,3,3,10,2220,1990
675000,4,3,2370,9679,2,3,8,2370,1984
845000,4,3,4070,115434,2,3,9,4070,2002
401500,4,1,1790,8400,1,4,7,1260,1954
395000,3,3,1610,3755,2,3,7,1610,1987
1100000,5,3,2830,18050,1,5,7,1630,1958
145000,3,1,1010,5490,1,3,6,1010,1954
900000,3,1,1560,3825,2,3,8,1390,1930
374500,3,2,1330,8636,1,4,7,1330,1968
850000,4,2,2330,10451,2,4,8,2330,1965
490000,3,1,960,5750,1,3,7,960,1951
304000,3,3,1710,6773,2,3,8,1710,1993
400000,4,2,2230,7200,1,4,7,1300,1963
454000,3,2,1700,10000,2,3,8,1700,1992
160000,2,2,1040,4750,1,2,6,850,1950
542000,3,2,1070,8030,1,3,7,1070,1966
403500,5,3,3600,17300,1,4,8,2410,1968
418000,4,3,2750,8471,2,3,7,2750,2003
406000,4,2,1920,6000,2,3,7,1920,1951
242500,3,2,1770,10000,1,3,7,1340,1978
425000,4,3,2460,5440,2,3,9,2460,2003
613000,4,2,1550,4815,2,3,7,1550,1909
189000,3,2,1460,11481,1,2,7,1170,1995
700000,4,2,2440,9450,2,3,7,2440,1947
750000,3,1,1640,6516,2,4,7,1440,1935
494000,2,1,1290,4650,1,4,7,1290,1906
700000,4,3,3150,7778,2,3,9,3150,2000
705000,2,3,2305,5580,1,3,8,2305,2007
356000,2,2,1060,16470,1,3,7,1060,1977
625000,3,2,2060,12558,1,4,7,1350,1984
144975,2,1,900,7500,1,3,5,900,1940
970000,4,5,3890,5906,2,3,11,3060,2004
415000,3,2,1910,12596,1,3,7,1340,1977
485000,4,3,2340,7048,1,4,8,1340,1979
799950,3,3,2900,11769,2,3,10,2900,1997
783350,4,3,3290,35001,2,3,10,3290,1991
430000,1,1,630,1362,1,3,7,630,1943
2544750,5,5,5410,13431,2,4,10,5050,1941
975000,4,3,4270,43386,1,3,10,2680,1991
950000,3,2,1700,8050,1,3,7,1130,1950
350000,2,1,1430,8157,2,3,7,1150,1944
637000,4,3,2850,7510,2,3,8,2850,2008
895000,3,2,2160,105415,1,3,10,2160,1991
579000,2,2,1760,7200,1,5,7,880,1946
314900,4,2,2700,27072,1,3,7,1380,1958
122000,2,1,860,6000,1,3,6,860,1945
405000,2,1,880,3000,1,5,7,880,1927
553650,2,3,1360,1349,2,3,8,1050,1997
369900,2,3,1770,1853,3,3,8,1770,2007
225000,3,2,2030,24829,1,4,7,1220,1979
160000,2,1,1180,9350,1,3,6,1180,1918
449500,4,2,2430,199940,1,3,8,1310,1961
650000,3,1,1300,8266,1,4,7,1300,1953
542126,4,3,2360,43088,2,3,8,2360,1977
309950,3,2,1200,15606,1,3,7,1200,1985
115000,2,1,1000,16524,1,3,5,1000,1913
221700,2,2,1556,20000,1,4,7,1556,1957
726000,3,3,1890,3880,2,4,8,1460,1915
515000,3,2,1810,5733,1,4,7,1010,1926
756000,4,3,2730,10753,2,3,9,2730,1991
1570000,4,4,3070,5850,2,5,9,2400,1927
442000,4,2,2080,12007,1,4,8,1220,1979
260000,4,2,1620,7992,2,4,7,1620,1975
390000,2,2,1150,2723,1,4,7,770,1923
459500,2,1,1250,3825,1,3,7,850,1929
330000,3,2,1430,8000,1,5,7,1430,1948
189000,2,1,790,7128,1,3,6,790,1944
280000,3,1,1200,9322,2,4,7,1200,1954
400000,2,2,2110,9519,1,2,7,2110,1948
368000,4,2,3160,11193,1,5,6,2410,1942
390000,4,2,2700,7875,2,4,8,2700,1968
245000,2,1,820,7475,1,3,6,820,1945
375000,4,3,1800,8432,1,4,7,1200,1960
465000,5,2,1750,12491,1,3,6,1390,1961
445000,3,2,1540,67953,1,3,7,1540,1997
250000,3,1,1130,7800,1,3,7,1130,1952
475500,3,1,1500,9416,1,4,8,1500,1952
672324,2,2,1600,5795,2,3,8,1600,1940
420000,3,2,1200,5029,1,3,6,880,1937
515000,3,2,1690,5100,2,5,7,1690,1907
732350,4,3,2270,7665,2,3,9,2270,1986
297500,4,3,1910,5000,2,3,7,1910,2005
475000,3,2,1640,2720,2,3,8,1640,1929
414000,4,3,2120,6497,2,3,7,2120,2003
357250,3,2,1400,8840,1,4,6,1400,1952
289950,2,1,760,6000,1,4,6,760,1950
550000,3,1,1070,3713,1,4,6,1070,1917
446000,3,2,1460,9998,1,3,7,960,1958
279000,3,2,1280,16738,2,4,5,1280,1932
370000,3,2,1650,4859,2,3,7,1650,1988
216000,3,2,1260,4125,1,3,6,1260,1998
1100000,3,3,2200,20000,1,3,7,1400,1952
1280600,4,3,3560,15450,1,5,8,2060,1977
355000,2,2,1140,2500,1,3,7,630,1988
699000,4,3,2550,7312,2,3,9,2550,1988
412000,3,3,1553,1991,3,3,8,1553,2014
276000,2,1,1140,7200,1,3,6,1140,1923
100000,2,1,790,6426,1,3,6,790,1944
955500,4,2,2130,5080,2,3,8,2130,1914
199000,3,1,1390,21262,1,3,7,1390,1958
762000,4,4,4000,15253,2,3,9,4000,2007
425000,4,2,1520,7983,1,5,7,1520,1967
546000,2,1,1657,5031,2,3,7,1657,1910
419600,3,2,1680,8460,1,3,7,1180,1976
735000,4,2,2270,5102,1,5,8,1340,1954
1234570,2,3,2470,609,3,3,11,1910,2011
445000,2,2,1240,2500,2,3,7,1240,1985
665000,3,2,1740,41275,1,3,8,1740,1974
1290000,5,4,4090,290980,1,3,11,2920,2002
508500,4,3,2520,12500,2,3,8,1720,1979
345950,5,1,1340,11198,2,3,8,1340,1934
207500,3,1,1640,9750,1,3,7,1640,1968
1075000,4,3,3000,10920,1,4,8,1550,1969
640000,3,1,1210,3720,2,4,8,1210,1930
329500,3,1,1810,13068,1,4,7,1360,1941
460000,4,3,2200,9676,1,3,8,1500,1979
1230000,3,2,2200,14630,2,3,8,2200,1948
805000,5,3,2350,6480,2,4,7,1650,1924
200000,3,2,1090,10454,1,3,6,1090,1963
749700,3,2,2280,77972,1,3,8,1460,1977
288000,0,2,1430,1650,3,3,7,1430,1999
535000,2,1,1520,3360,1,4,7,830,1927
330000,3,2,1620,7150,1,4,7,1280,1950
479200,3,2,1510,3750,2,4,7,1510,1928
373000,5,3,3001,5710,2,3,8,3001,2006
355000,4,2,2020,6000,1,4,7,1010,1953
275000,3,2,1380,4500,1,3,7,1380,2008
380000,3,2,1520,4288,1,3,7,1020,1949
417000,2,2,1090,4590,1,4,7,790,1915
1165000,5,4,4220,15959,2,3,11,4220,2004
598500,3,2,2520,12000,1,3,10,2520,1978
629000,3,2,1760,5000,1,5,7,960,1920
226950,2,1,930,6600,1,3,6,930,1957
1225000,4,3,2600,11542,2,4,9,2200,1939
415000,3,2,2180,11100,1,5,8,1700,1979
595000,3,3,1910,3075,2,3,8,1910,2001
209950,3,2,1100,5525,1,5,6,1100,1968
568000,3,2,1760,235224,1,3,7,1760,1973
119900,2,1,700,3180,1,3,6,480,1951
207000,3,1,1080,10200,1,4,7,1080,1962
195000,3,1,1070,22489,1,3,7,1070,1967
324950,3,2,1460,8710,1,3,7,1460,1955
210000,1,1,1050,7583,1,4,6,1050,1947
1078000,4,3,3160,42733,2,3,9,3160,1995
325088,4,1,1400,6739,1,3,7,1000,1954
790000,4,3,3120,157875,2,4,8,3120,1977
150000,2,1,720,212137,1,3,5,720,1982
790000,3,3,2840,206910,2,3,10,2840,1999
255000,2,1,1220,2500,1,3,6,770,1910
697000,4,3,2820,2850,2,5,7,1860,1928
457500,2,1,840,5000,1,4,7,840,1908
690000,3,2,1610,5100,2,5,8,1610,1940
967000,4,3,1860,4356,2,3,9,1860,1917
980000,4,2,2260,17711,1,4,9,2260,1968
619420,4,3,2450,14803,2,4,9,2450,1988
389000,2,1,850,3276,1,3,6,850,1910
500000,3,1,1800,7200,1,3,7,1020,1964
569000,4,2,1230,7890,1,4,7,1090,1950
425000,4,2,2060,8540,1,4,7,1540,1967
635000,4,2,2750,6180,1,4,8,1500,1948
256500,2,1,1120,9912,1,4,6,1120,1980
695000,4,3,3010,11393,2,3,8,3010,2005
535000,4,2,1580,5000,2,3,7,1390,1945
454200,4,3,2630,5379,2,3,8,2630,2004
418500,2,1,790,5800,1,3,6,790,1943
749950,4,3,3110,35235,2,4,9,3110,1983
338500,3,2,2130,5489,1,3,8,1370,1999
1250000,4,4,4520,9240,2,3,10,3270,1992
299950,3,3,1600,9830,2,4,8,1600,1993
325000,4,2,1950,12500,1,3,7,1330,1963
434000,4,3,2010,8171,2,3,8,2010,1973
328950,4,2,2550,8976,1,5,7,1300,1978
2095000,5,4,5340,10655,3,4,10,3740,1912
570000,4,2,2000,46902,2,3,8,2000,1978
802000,3,2,2170,5001,2,3,8,2170,2014
525000,3,1,1550,6840,2,3,7,1550,1918
700000,6,3,2790,4550,3,4,8,2790,1907
350000,3,2,1980,273556,1,3,6,1040,1956
277500,2,2,1190,1236,3,3,7,1190,2005
1575000,5,3,3650,20150,1,4,10,2360,1975
195000,3,1,1510,4350,2,5,6,1510,1913
222000,3,2,1200,6074,1,3,7,1200,1968
865000,5,3,2830,8854,1,4,8,1500,1979
445000,4,2,1650,6000,1,5,7,1000,1959
495800,4,2,1710,4600,2,3,7,1710,1924
548500,3,1,1740,4400,2,3,7,1740,1924
310000,3,2,1840,10723,1,4,7,1220,1974
205000,3,2,1820,8585,1,4,7,1820,1962
470000,5,4,3860,6901,2,3,7,3860,2003
430000,3,2,1810,349351,2,3,7,1810,2002
310000,2,2,1030,2271,3,3,7,1030,1999
355000,4,1,1410,7693,2,4,7,1410,1953
621500,5,3,2140,15950,1,4,8,1370,1968
175000,6,2,1930,8400,1,3,7,1030,1971
326000,6,2,1930,8400,1,3,7,1030,1971
690000,4,4,1930,5400,2,3,7,1930,1920
335000,4,3,2210,7214,2,3,8,2210,2003
197000,4,1,1360,11175,1,3,7,1360,1961
312500,3,2,1830,7969,1,3,7,930,1950
436000,3,2,2120,6710,1,5,7,1420,1959
1015000,4,3,2700,4590,2,3,8,2700,2002
805000,4,3,3160,35225,2,3,9,2250,1992
652427,4,2,2770,13129,2,4,8,2770,1979
1008000,3,3,2240,41339,1,4,9,2240,1945
355000,4,3,2570,6466,2,3,9,2570,1999
334550,2,1,880,12000,1,3,7,880,1939
557500,3,2,1820,9670,2,3,8,1820,1984
277500,4,2,1660,7184,1,3,7,1110,1963
300000,4,3,2200,10800,1,3,6,2200,1960
325000,4,1,1640,3844,2,4,7,1460,1928
402500,4,2,1650,3504,1,3,7,760,1951
461000,3,2,1420,5170,1,4,7,1420,1963
540000,3,1,1270,3840,2,3,7,1270,1926
385000,3,1,1070,4000,1,4,7,1070,1971
480000,2,1,1060,3040,1,3,7,860,1924
539950,3,2,2190,7149,1,4,8,1240,1963
529000,3,2,1940,217800,2,3,9,1940,1990
417000,3,3,1300,877,2,3,7,1060,2008
405000,3,2,1330,12500,1,3,7,1330,1966
299000,3,2,1940,9100,1,4,8,1630,1966
299000,3,2,2100,15480,1,3,7,2100,1983
372220,3,1,1290,5500,1,3,7,980,1951
494400,2,2,1560,1750,1,4,6,780,1904
280000,3,2,2630,6500,1,3,7,1330,1958
277950,3,3,2100,6021,2,3,7,2100,1992
770000,3,3,2070,54557,2,3,8,2070,1996
760000,4,3,2960,28005,2,3,10,2960,1989
230000,2,2,1300,3608,1,3,7,1300,2004
525000,4,3,2520,7731,2,3,9,2520,1994
307000,3,1,1150,6000,2,3,7,1150,1927
253779,4,2,2030,9600,2,3,6,1430,1947
405000,3,2,1880,7400,1,3,8,1480,1968
360000,2,1,2320,11250,2,4,6,2320,1942
521000,2,1,1050,7500,2,4,6,1050,1910
680000,4,3,3030,13068,2,3,9,3030,1978
355000,1,1,530,33278,1,4,4,530,1950
200000,3,2,1090,9600,1,4,7,1090,1968
330000,3,2,2220,4060,1,3,7,1330,1993
221000,3,2,1430,5999,2,3,7,1430,1987
1598890,4,5,3780,6000,2,4,11,2770,1910
310000,2,1,1560,4920,1,4,6,780,1947
862000,4,2,2220,4200,2,5,8,1310,1932
200000,3,2,1140,8340,1,3,7,1140,1960
630000,4,3,2540,11100,1,5,7,2540,1957
432250,3,2,1440,6232,2,3,7,1440,1985
478000,3,2,1570,9500,1,4,7,1070,1977
249000,4,2,1860,9576,1,3,7,1400,1962
495000,5,3,2440,4750,1,3,9,1450,2006
630000,4,3,2100,8800,1,4,7,1240,1960
550000,4,3,2150,27540,2,3,8,2150,1997
350000,3,3,2440,18674,2,4,8,2440,1994
270000,5,2,1930,7480,2,3,7,1930,1966
488250,4,2,1830,9610,1,3,7,1830,1963
248000,4,4,1850,6519,2,3,7,1130,1986
889000,4,4,3210,5000,3,3,9,3210,2014
375000,1,1,1090,5250,1,3,6,980,1927
933000,3,2,1870,3300,2,3,7,1870,1906
625000,3,2,1920,8412,1,3,8,1460,1977
328000,2,1,700,4350,1,3,6,700,1943
470000,4,2,3380,9900,1,4,8,1690,1969
502500,5,3,2430,6168,2,3,8,2430,2007
